ID,都道府県,市区町村,市区町村名,種別,人口,議員定数,定数条例等の適用年月,議員実数,議長報酬月額,副議長報酬月額,議員報酬月額,期末手当支給率3月,期末手当支給率6月,期末手当支給率12月,期末手当支給率合計,期末手当加算率,備考,議員報酬年額試算,定数分報酬月額,定数分報酬年額試算,人口あたり報酬月額,人口あたり定数分報酬月額,人口あたり定数分報酬年額,市区町村2016,種別2016,人口2016,議員定数2016,定数条例等の適用年月2016,議員実数2016,議長報酬月額2016,副議長報酬月額2016,議員報酬月額2016,期末手当支給率3月2016,期末手当支給率6月2016,期末手当支給率12月2016,期末手当支給率合計2016,期末手当加算率2016,備考2016,議員報酬年額試算2016,定数分報酬月額2016,定数分報酬年額試算2016,人口あたり報酬月額2016,人口あたり定数分報酬月額2016
346,山形県,高畠町,山形県高畠町,町村,"23,560",15,?,15,"370,000","310,000","290,000",?,?,?,?,?,,#VALUE!," 4,450,000 ",#VALUE!,12.3,188.9,#VALUE!,高畠町,町村,"24,101",15,?,15,"370,000","310,000","290,000",?,?,?,?,?,,#VALUE!," 4,450,000 ",#VALUE!,12.0,184.6
347,山形県,川西町,山形県川西町,町村,"15,321",15,?,14,"330,000","270,000","255,000",?,?,?,?,?,,#VALUE!," 3,915,000 ",#VALUE!,16.6,255.5,#VALUE!,川西町,町村,"15,933",15,?,15,"330,000","270,000","255,000",?,?,?,?,?,,#VALUE!," 3,915,000 ",#VALUE!,16.0,245.7
348,山形県,小国町,山形県小国町,町村,"7,669",10,?,10,"310,000","250,000","235,000",?,?,?,?,?,,#VALUE!," 2,440,000 ",#VALUE!,30.6,318.2,#VALUE!,小国町,町村,"8,042",10,?,10,"310,000","250,000","235,000",?,?,?,?,?,,#VALUE!," 2,440,000 ",#VALUE!,29.2,303.4
349,山形県,白鷹町,山形県白鷹町,町村,"13,878",14,?,14,"310,000","250,000","235,000",?,?,?,?,?,,#VALUE!," 3,380,000 ",#VALUE!,16.9,243.6,#VALUE!,白鷹町,町村,"14,477",14,?,14,"310,000","250,000","235,000",?,?,?,?,?,,#VALUE!," 3,380,000 ",#VALUE!,16.2,233.5
350,山形県,飯豊町,山形県飯豊町,町村,"7,217",10,?,9,"310,000","250,000","230,000",?,?,?,?,?,,#VALUE!," 2,400,000 ",#VALUE!,31.9,332.5,#VALUE!,飯豊町,町村,"7,489",10,?,10,"310,000","250,000","230,000",?,?,?,?,?,,#VALUE!," 2,400,000 ",#VALUE!,30.7,320.5
351,山形県,三川町,山形県三川町,町村,"7,427",10,?,10,"300,000","245,000","220,000",?,?,?,?,?,,#VALUE!," 2,305,000 ",#VALUE!,29.6,310.4,#VALUE!,三川町,町村,"7,533",10,?,9,"300,000","245,000","220,000",?,?,?,?,?,,#VALUE!," 2,305,000 ",#VALUE!,29.2,306.0
352,山形県,庄内町,山形県庄内町,町村,"21,498",16,?,15,"292,000","239,000","215,000",?,?,?,?,?,,#VALUE!," 3,541,000 ",#VALUE!,10.0,164.7,#VALUE!,庄内町,町村,"22,075",16,?,16,"292,000","239,000","215,000",?,?,?,?,?,,#VALUE!," 3,541,000 ",#VALUE!,9.7,160.4
353,山形県,遊佐町,山形県遊佐町,町村,"14,032",12,?,12,"293,000","238,000","215,000",?,?,?,?,?,,#VALUE!," 2,681,000 ",#VALUE!,15.3,191.1,#VALUE!,遊佐町,町村,"14,503",12,?,12,"293,000","238,000","215,000",?,?,?,?,?,,#VALUE!," 2,681,000 ",#VALUE!,14.8,184.9
354,福島県,福島市,福島市,中核市,"279,307",35,2015年7月,35,"682,000","635,900","599,000",0,158,178,335,20,," 9,595,980 "," 21,084,900 "," 337,780,098 ",2.1,75.5,"1,209.4",福島市,市区,"283,493",35,2015年7月,35,"682,000","635,900","599,000",0,150,175,325,20,," 9,524,100 "," 21,084,900 "," 151,433,190 ",2.1,74.4
355,福島県,会津若松市,福島県会津若松市,一般市,"119,513",30,2003年4月,29,"514,000","477,000","447,000",0,158,173,330,20,," 7,134,120 "," 13,507,000 "," 215,571,720 ",3.7,113.0,"1,803.8",会津若松市,市区,"121,567",30,2003年4月,29,"514,000","477,000","447,000",0,150,170,320,20,," 7,080,480 "," 13,507,000 "," 112,154,803 ",3.7,111.1
356,福島県,郡山市,郡山市,中核市,"324,109",38,2015年8月,38,"685,000","638,000","600,000",0,158,173,330,20,," 9,576,000 "," 22,923,000 "," 365,851,080 ",1.9,70.7,"1,128.8",郡山市,中核市,"326,851",38,2015年8月,38,"685,000","638,000","600,000",0,150,170,320,20,," 9,504,000 "," 22,923,000 "," 150,543,360 ",1.8,70.1
357,福島県,いわき市,いわき市,中核市,"324,219",37,2012年9月,37,"700,000","660,000","630,000",0,158,173,330,20,," 10,054,800 "," 23,410,000 "," 373,623,600 ",1.9,72.2,"1,152.4",いわき市,中核市,"329,916",37,2012年9月,37,"700,000","660,000","630,000",0,150,170,320,20,," 9,979,200 "," 23,410,000 "," 158,070,528 ",1.9,71.0
358,福島県,白河市,福島県白河市,一般市,"61,132",26,2011年7月,25,"463,000","406,000","385,000",0,158,173,330,20,," 6,144,600 "," 10,109,000 "," 161,339,640 ",6.3,165.4,"2,639.2",白河市,市区,"62,245",26,2011年7月,26,"463,000","406,000","385,000",0,150,160,310,20,," 6,052,200 "," 10,109,000 "," 95,140,584 ",6.2,162.4
359,福島県,須賀川市,福島県須賀川市,一般市,"76,759",24,2015年8月,23,"509,000","451,000","423,000",0,165,165,330,20,," 6,751,080 "," 10,266,000 "," 163,845,360 ",5.5,133.7,"2,134.5",須賀川市,市区,"77,628",24,2015年8月,24,"509,000","451,000","423,000",0,155,165,320,20,," 6,700,320 "," 10,266,000 "," 106,133,069 ",5.4,132.2
360,福島県,喜多方市,福島県喜多方市,一般市,"47,999",26,2011年4月,25,"430,000","380,000","350,000",0,158,178,335,20,," 5,607,000 "," 9,210,000 "," 147,544,200 ",7.3,191.9,"3,073.9",喜多方市,市区,"49,538",26,2011年4月,26,"430,000","380,000","350,000",0,150,175,325,20,," 5,565,000 "," 9,210,000 "," 88,483,500 ",7.1,185.9
361,福島県,相馬市,福島県相馬市,一般市,"35,322",20,2007年4月,20,"445,000","395,000","375,000",0,158,173,330,20,," 5,985,000 "," 7,590,000 "," 121,136,400 ",10.6,214.9,"3,429.5",相馬市,市区,"35,810",20,2007年4月,20,"445,000","395,000","375,000",0,150,170,320,20,," 5,940,000 "," 7,590,000 "," 94,089,600 ",10.5,212.0
362,福島県,二本松市,福島県二本松市,一般市,"55,052",22,2018年6月,22,"445,000","395,000","375,000",0,157.5,172.5,330,20,," 5,985,000 "," 8,340,000 "," 133,106,400 ",6.8,151.5,"2,417.8",二本松市,市区,"56,273",26,2010年6月,25,"445,000","395,000","375,000",0,147.5,172.5,320,20,," 5,940,000 "," 9,840,000 "," 94,089,600 ",6.7,174.9
363,福島県,田村市,福島県田村市,一般市,"37,110",20,2014年4月,20,"420,000","369,000","350,000",0,160,170,330,15,," 5,528,250 "," 7,089,000 "," 111,970,755 ",9.4,191.0,"3,017.3",田村市,市区,"38,283",20,2014年4月,19,"463,000","406,000","385,000",0,155,165,320,15,," 6,036,800 "," 7,799,000 "," 94,657,024 ",10.1,203.7
364,福島県,南相馬市,福島県南相馬市,一般市,"60,584",22,2014年11月,22,"463,000","406,000","385,000",0,165.0,165.0,330,20,," 6,144,600 "," 8,569,000 "," 136,761,240 ",6.4,141.4,"2,257.4",南相馬市,市区,"62,960",22,2014年11月,22,"463,000","406,000","385,000",0,152.5,167.5,320,20,," 6,098,400 "," 8,569,000 "," 96,598,656 ",6.1,136.1
365,福島県,伊達市,福島県伊達市,一般市,"60,816",22,2018年4月,21,"463,000","406,000","385,000",0,158,173,330,20,," 6,144,600 "," 8,569,000 "," 136,761,240 ",6.3,140.9,"2,248.8",伊達市,市区,"62,299",26,2010年4月,24,"463,000","406,000","385,000",0,150,170,320,15,," 6,036,800 "," 10,109,000 "," 94,657,024 ",6.2,162.3
366,福島県,本宮市,福島県本宮市,一般市,"30,591",20,2015年7月,19,"414,000","368,000","330,000",0,158,173,330,20,," 5,266,800 "," 6,722,000 "," 107,283,120 ",10.8,219.7,"3,507.0",本宮市,市区,"30,731",20,2015年7月,20,"414,000","322,000","300,000",0,150,170,320,20,," 4,752,000 "," 6,136,000 "," 75,271,680 ",9.8,199.7
367,福島県,桑折町,福島県桑折町,町村,"11,996",12,?,11,"338,000","254,000","228,000",?,?,?,?,?,,#VALUE!," 2,872,000 ",#VALUE!,19.0,239.4,#VALUE!,桑折町,町村,"12,256",12,?,11,"338,000","254,000","228,000",?,?,?,?,?,,#VALUE!," 2,872,000 ",#VALUE!,18.6,234.3
368,福島県,国見町,福島県国見町,町村,"9,272",12,?,11,"338,000","254,000","228,000",?,?,?,?,?,,#VALUE!," 2,872,000 ",#VALUE!,24.6,309.7,#VALUE!,国見町,町村,"9,568",12,?,12,"338,000","254,000","228,000",?,?,?,?,?,,#VALUE!," 2,872,000 ",#VALUE!,23.8,300.2
369,福島県,川俣町,福島県川俣町,町村,"13,479",12,?,12,"338,000","254,000","228,000",?,?,?,?,?,,#VALUE!," 2,872,000 ",#VALUE!,16.9,213.1,#VALUE!,川俣町,町村,"14,274",12,?,12,"338,000","254,000","228,000",?,?,?,?,?,,#VALUE!," 2,872,000 ",#VALUE!,16.0,201.2
370,福島県,大玉村,福島県大玉村,町村,"8,722",12,?,12,"303,000","227,000","205,000",?,?,?,?,?,,#VALUE!," 2,580,000 ",#VALUE!,23.5,295.8,#VALUE!,大玉村,町村,"8,571",12,?,12,"303,000","227,000","205,000",?,?,?,?,?,,#VALUE!," 2,580,000 ",#VALUE!,23.9,301.0
371,福島県,鏡石町,福島県鏡石町,町村,"12,369",12,?,11,"296,100","243,900","225,900",?,?,?,?,?,,#VALUE!," 2,799,000 ",#VALUE!,18.3,226.3,#VALUE!,鏡石町,町村,"12,789",12,?,12,"296,100","243,900","225,900",?,?,?,?,?,,#VALUE!," 2,799,000 ",#VALUE!,17.7,218.9
372,福島県,天栄村,福島県天栄村,町村,"5,702",10,?,10,"290,000","245,000","235,000",?,?,?,?,?,,#VALUE!," 2,415,000 ",#VALUE!,41.2,423.5,#VALUE!,天栄村,町村,"5,930",10,?,10,"290,000","245,000","235,000",?,?,?,?,?,,#VALUE!," 2,415,000 ",#VALUE!,39.6,407.3
373,福島県,下郷町,福島県下郷町,町村,"5,759",12,?,12,"302,000","233,000","211,000",?,?,?,?,?,,#VALUE!," 2,645,000 ",#VALUE!,36.6,459.3,#VALUE!,下郷町,町村,"6,069",12,?,12,"302,000","233,000","211,000",?,?,?,?,?,,#VALUE!," 2,645,000 ",#VALUE!,34.8,435.8
374,福島県,檜枝岐村,福島県檜枝岐村,町村,566,8,?,8,"291,000","225,000","203,000",?,?,?,?,?,,#VALUE!," 1,734,000 ",#VALUE!,358.7,"3,063.6",#VALUE!,檜枝岐村,町村,588,8,?,8,"291,000","225,000","203,000",?,?,?,?,?,,#VALUE!," 1,734,000 ",#VALUE!,345.2,"2,949.0"
375,福島県,只見町,福島県只見町,町村,"4,406",12,?,11,"270,900","209,700","189,900",?,?,?,?,?,,#VALUE!," 2,379,600 ",#VALUE!,43.1,540.1,#VALUE!,只見町,町村,"4,550",12,?,12,"270,900","209,700","189,900",?,?,?,?,?,,#VALUE!," 2,379,600 ",#VALUE!,41.7,523.0
376,福島県,南会津町,福島県南会津町,町村,"15,815",18,?,18,"314,000","243,000","220,000",?,?,?,?,?,,#VALUE!," 4,077,000 ",#VALUE!,13.9,257.8,#VALUE!,南会津町,町村,"16,569",18,?,18,"314,000","243,000","220,000",?,?,?,?,?,,#VALUE!," 4,077,000 ",#VALUE!,13.3,246.1
377,福島県,北塩原村,福島県北塩原村,町村,"2,811",10,?,9,"261,000","211,000","190,000",?,?,?,?,?,,#VALUE!," 1,992,000 ",#VALUE!,67.6,708.6,#VALUE!,北塩原村,町村,"2,932",10,?,10,"261,000","211,000","190,000",?,?,?,?,?,,#VALUE!," 1,992,000 ",#VALUE!,64.8,679.4
378,福島県,西会津町,福島県西会津町,町村,"6,455",14,?,14,"300,000","247,500","225,000",?,?,?,?,?,,#VALUE!," 3,247,500 ",#VALUE!,34.9,503.1,#VALUE!,西会津町,町村,"6,834",14,?,14,"300,000","247,500","225,000",?,?,?,?,?,,#VALUE!," 3,247,500 ",#VALUE!,32.9,475.2
379,福島県,磐梯町,福島県磐梯町,町村,"3,506",10,?,9,"298,000","258,000","221,000",?,?,?,?,?,,#VALUE!," 2,324,000 ",#VALUE!,63.0,662.9,#VALUE!,磐梯町,町村,"3,597",10,?,9,"260,000","211,000","190,000",?,?,?,?,?,,#VALUE!," 1,991,000 ",#VALUE!,52.8,553.5
380,福島県,猪苗代町,福島県猪苗代町,町村,"14,474",15,?,14,"313,000","258,000","235,000",?,?,?,?,?,,#VALUE!," 3,626,000 ",#VALUE!,16.2,250.5,#VALUE!,猪苗代町,町村,"15,007",15,?,15,"289,000","234,000","211,000",?,?,?,?,?,,#VALUE!," 3,266,000 ",#VALUE!,14.1,217.6
381,福島県,会津坂下町,福島県会津坂下町,町村,"15,720",16,?,16,"299,000","242,000","221,000",?,?,?,?,?,,#VALUE!," 3,635,000 ",#VALUE!,14.1,231.2,#VALUE!,会津坂下町,町村,"16,038",16,?,16,"299,000","242,000","221,000",?,?,?,?,?,,#VALUE!," 3,635,000 ",#VALUE!,13.8,226.6
382,福島県,湯川村,福島県湯川村,町村,"3,265",10,?,10,"242,000","200,000","180,000",?,?,?,?,?,,#VALUE!," 1,882,000 ",#VALUE!,55.1,576.4,#VALUE!,湯川村,町村,"3,346",10,?,10,"242,000","200,000","180,000",?,?,?,?,?,,#VALUE!," 1,882,000 ",#VALUE!,53.8,562.5
383,福島県,柳津町,福島県柳津町,町村,"3,450",10,?,10,"266,000","215,000","193,000",?,?,?,?,?,,#VALUE!," 2,025,000 ",#VALUE!,55.9,587.0,#VALUE!,柳津町,町村,"3,602",10,?,10,"266,000","215,000","193,000",?,?,?,?,?,,#VALUE!," 2,025,000 ",#VALUE!,53.6,562.2
384,福島県,三島町,福島県三島町,町村,"1,662",8,?,8,"225,000","184,000","166,000",?,?,?,?,?,,#VALUE!," 1,405,000 ",#VALUE!,99.9,845.4,#VALUE!,三島町,町村,"1,744",8,?,8,"225,000","184,000","166,000",?,?,?,?,?,,#VALUE!," 1,405,000 ",#VALUE!,95.2,805.6
385,福島県,金山町,福島県金山町,町村,"2,110",10,?,10,"253,000","204,000","183,000",?,?,?,?,?,,#VALUE!," 1,921,000 ",#VALUE!,86.7,910.4,#VALUE!,金山町,町村,"2,216",10,?,10,"253,000","204,000","183,000",?,?,?,?,?,,#VALUE!," 1,921,000 ",#VALUE!,82.6,866.9
386,福島県,昭和村,福島県昭和村,町村,"1,278",10,?,10,"224,000","183,000","165,000",?,?,?,?,?,,#VALUE!," 1,727,000 ",#VALUE!,129.1,"1,351.3",#VALUE!,昭和村,町村,"1,336",10,?,10,"224,000","183,000","165,000",?,?,?,?,?,,#VALUE!," 1,727,000 ",#VALUE!,123.5,"1,292.7"
387,福島県,会津美里町,福島県会津美里町,町村,"20,643",16,?,16,"299,000","242,000","221,000",?,?,?,?,?,,#VALUE!," 3,635,000 ",#VALUE!,10.7,176.1,#VALUE!,会津美里町,町村,"21,266",18,?,18,"299,000","242,000","221,000",?,?,?,?,?,,#VALUE!," 4,077,000 ",#VALUE!,10.4,191.7
388,福島県,西郷村,福島県西郷村,町村,"20,087",16,?,16,"330,000","264,000","240,000",?,?,?,?,?,,#VALUE!," 3,954,000 ",#VALUE!,11.9,196.8,#VALUE!,西郷村,町村,"20,070",16,?,16,"330,000","264,000","240,000",?,?,?,?,?,,#VALUE!," 3,954,000 ",#VALUE!,12.0,197.0
389,福島県,泉崎村,福島県泉崎村,町村,"6,511",10,?,10,"295,000","236,000","213,000",?,?,?,?,?,,#VALUE!," 2,235,000 ",#VALUE!,32.7,343.3,#VALUE!,泉崎村,町村,"6,643",10,?,10,"311,000","249,000","225,000",?,?,?,?,?,,#VALUE!," 2,360,000 ",#VALUE!,33.9,355.3
390,福島県,中島村,福島県中島村,町村,"5,128",8,?,8,"311,000","249,000","225,000",?,?,?,?,?,,#VALUE!," 1,910,000 ",#VALUE!,43.9,372.5,#VALUE!,中島村,町村,"5,203",8,?,8,"311,000","249,000","225,000",?,?,?,?,?,,#VALUE!," 1,910,000 ",#VALUE!,43.2,367.1
391,福島県,矢吹町,福島県矢吹町,町村,"17,053",14,?,14,"330,000","264,000","240,000",?,?,?,?,?,,#VALUE!," 3,474,000 ",#VALUE!,14.1,203.7,#VALUE!,矢吹町,町村,"17,717",14,?,14,"330,000","264,000","240,000",?,?,?,?,?,,#VALUE!," 3,474,000 ",#VALUE!,13.5,196.1
392,福島県,棚倉町,福島県棚倉町,町村,"14,241",14,?,13,"323,000","246,000","225,000",?,?,?,?,?,,#VALUE!," 3,269,000 ",#VALUE!,15.8,229.5,#VALUE!,棚倉町,町村,"14,541",14,?,14,"323,000","246,000","225,000",?,?,?,?,?,,#VALUE!," 3,269,000 ",#VALUE!,15.5,224.8
393,福島県,矢祭町,福島県矢祭町,町村,"5,854",10,?,10,0,0,0,0,0,0,0,0,"月額ではなく日額30,000円の日当制", 0 , 0 , 0 ,0.0,0.0,0.0,矢祭町,町村,"6,089",10,?,10,0,0,0,0,0,0,0,0,"月額ではなく日額30,000円の日当制", 0 , 0 , 0 ,0.0,0.0
394,福島県,塙町,福島県塙町,町村,"8,877",14,?,14,"272,000","206,000","188,000",?,?,?,?,?,,#VALUE!," 2,734,000 ",#VALUE!,21.2,308.0,#VALUE!,塙町,町村,"9,254",14,?,14,"272,000","206,000","188,000",?,?,?,?,?,,#VALUE!," 2,734,000 ",#VALUE!,20.3,295.4
395,福島県,鮫川村,福島県鮫川村,町村,"3,453",10,?,9,"234,000","176,000","161,000",?,?,?,?,?,,#VALUE!," 1,698,000 ",#VALUE!,46.6,491.7,#VALUE!,鮫川村,町村,"3,722",10,?,10,"234,000","176,000","161,000",?,?,?,?,?,,#VALUE!," 1,698,000 ",#VALUE!,43.3,456.2
396,福島県,石川町,福島県石川町,町村,"15,481",14,?,14,"320,000","252,000","235,000",?,?,?,?,?,,#VALUE!," 3,392,000 ",#VALUE!,15.2,219.1,#VALUE!,石川町,町村,"16,034",14,?,14,"320,000","252,000","235,000",?,?,?,?,?,,#VALUE!," 3,392,000 ",#VALUE!,14.7,211.6
397,福島県,玉川村,福島県玉川村,町村,"6,789",12,?,12,"304,000","239,000","223,000",?,?,?,?,?,,#VALUE!," 2,773,000 ",#VALUE!,32.8,408.5,#VALUE!,玉川村,町村,"6,918",12,?,12,"304,000","239,000","223,000",?,?,?,?,?,,#VALUE!," 2,773,000 ",#VALUE!,32.2,400.8
398,福島県,平田村,福島県平田村,町村,"6,190",12,?,12,"304,000","239,000","223,000",?,?,?,?,?,,#VALUE!," 2,773,000 ",#VALUE!,36.0,448.0,#VALUE!,平田村,町村,"6,471",12,?,12,"304,000","239,000","223,000",?,?,?,?,?,,#VALUE!," 2,773,000 ",#VALUE!,34.5,428.5
399,福島県,浅川町,福島県浅川町,町村,"6,511",12,?,12,"288,800","227,100","211,900",?,?,?,?,?,,#VALUE!," 2,634,900 ",#VALUE!,32.5,404.7,#VALUE!,浅川町,町村,"6,681",12,?,12,"288,800","227,100","211,900",?,?,?,?,?,,#VALUE!," 2,634,900 ",#VALUE!,31.7,394.4
400,福島県,古殿町,福島県古殿町,町村,"5,372",12,?,12,"304,000","239,000","223,000",?,?,?,?,?,,#VALUE!," 2,773,000 ",#VALUE!,41.5,516.2,#VALUE!,古殿町,町村,"5,681",12,?,12,"304,000","239,000","223,000",?,?,?,?,?,,#VALUE!," 2,773,000 ",#VALUE!,39.3,488.1
401,福島県,三春町,福島県三春町,町村,"17,269",16,?,16,"310,000","246,000","224,000",?,?,?,?,?,,#VALUE!," 3,692,000 ",#VALUE!,13.0,213.8,#VALUE!,三春町,町村,"17,601",16,?,16,"310,000","246,000","224,000",?,?,?,?,?,,#VALUE!," 3,692,000 ",#VALUE!,12.7,209.8
402,福島県,小野町,福島県小野町,町村,"10,325",12,?,12,"307,000","245,000","225,000",?,?,?,?,?,,#VALUE!," 2,802,000 ",#VALUE!,21.8,271.4,#VALUE!,小野町,町村,"10,633",12,?,12,"307,000","245,000","225,000",?,?,?,?,?,,#VALUE!," 2,802,000 ",#VALUE!,21.2,263.5
403,福島県,広野町,福島県広野町,町村,"4,805",10,?,10,"276,000","240,000","222,000",?,?,?,?,?,,#VALUE!," 2,292,000 ",#VALUE!,46.2,477.0,#VALUE!,広野町,町村,"5,083",10,?,10,"276,000","240,000","222,000",?,?,?,?,?,,#VALUE!," 2,292,000 ",#VALUE!,43.7,450.9
404,福島県,楢葉町,福島県楢葉町,町村,"7,007",12,?,11,"296,000","254,000","238,000",?,?,?,?,?,,#VALUE!," 2,930,000 ",#VALUE!,34.0,418.2,#VALUE!,楢葉町,町村,"7,345",12,?,12,"296,000","254,000","238,000",?,?,?,?,?,,#VALUE!," 2,930,000 ",#VALUE!,32.4,398.9
405,福島県,富岡町,福島県富岡町,町村,"13,170",14,?,14,"308,000","259,000","238,000",?,?,?,?,?,,#VALUE!," 3,423,000 ",#VALUE!,18.1,259.9,#VALUE!,富岡町,町村,"13,718",14,?,14,"308,000","259,000","238,000",?,?,?,?,?,,#VALUE!," 3,423,000 ",#VALUE!,17.3,249.5
406,福島県,川内村,福島県川内村,町村,"2,683",10,?,10,"270,000","232,000","218,000",?,?,?,?,?,,#VALUE!," 2,246,000 ",#VALUE!,81.3,837.1,#VALUE!,川内村,町村,"2,746",10,?,10,"270,000","232,000","218,000",?,?,?,?,?,,#VALUE!," 2,246,000 ",#VALUE!,79.4,817.9
407,福島県,大熊町,福島県大熊町,町村,"10,440",12,?,12,"291,000","249,000","234,000",?,?,?,?,?,,#VALUE!," 2,880,000 ",#VALUE!,22.4,275.9,#VALUE!,大熊町,町村,"10,695",12,?,12,"291,000","249,000","234,000",?,?,?,?,?,,#VALUE!," 2,880,000 ",#VALUE!,21.9,269.3
408,福島県,双葉町,福島県双葉町,町村,"6,030",8,?,8,"289,000","248,000","232,000",?,?,?,?,?,,#VALUE!," 1,929,000 ",#VALUE!,38.5,319.9,#VALUE!,双葉町,町村,"6,193",8,?,7,"289,000","248,000","232,000",?,?,?,?,?,,#VALUE!," 1,929,000 ",#VALUE!,37.5,311.5
409,福島県,浪江町,福島県浪江町,町村,"17,792",16,?,15,"302,000","256,000","235,000",?,?,?,?,?,,#VALUE!," 3,848,000 ",#VALUE!,13.2,216.3,#VALUE!,浪江町,町村,"18,595",16,?,15,"302,000","256,000","235,000",?,?,?,?,?,,#VALUE!," 3,848,000 ",#VALUE!,12.6,206.9
410,福島県,葛尾村,福島県葛尾村,町村,"1,428",8,?,8,"264,000","213,000","192,000",?,?,?,?,?,,#VALUE!," 1,629,000 ",#VALUE!,134.5,"1,140.8",#VALUE!,葛尾村,町村,"1,476",8,?,8,"264,000","213,000","192,000",?,?,?,?,?,,#VALUE!," 1,629,000 ",#VALUE!,130.1,"1,103.7"
411,福島県,新地町,福島県新地町,町村,"8,022",12,?,12,"300,000","254,000","237,000",?,?,?,?,?,,#VALUE!," 2,924,000 ",#VALUE!,29.5,364.5,#VALUE!,新地町,町村,"8,011",12,?,12,"300,000","254,000","237,000",?,?,?,?,?,,#VALUE!," 2,924,000 ",#VALUE!,29.6,365.0
412,福島県,飯舘村,福島県飯舘村,町村,"5,754",10,?,9,"300,000","251,000","235,000",?,?,?,?,?,,#VALUE!," 2,431,000 ",#VALUE!,40.8,422.5,#VALUE!,飯舘村,町村,"6,181",10,?,9,"281,000","241,000","225,000",?,?,?,?,?,,#VALUE!," 2,322,000 ",#VALUE!,36.4,375.7
413,茨城県,水戸市,茨城県水戸市,一般市,"270,336",28,2011年5月,26,"700,000","630,000","590,000",0,158,178,335,45,," 9,945,925 "," 16,670,000 "," 281,014,525 ",2.2,61.7,"1,039.5",水戸市,市区,"273,196",28,2011年5月,28,"700,000","630,000","590,000",0,150,175,325,45,," 9,860,375 "," 16,670,000 "," 164,791,517 ",2.2,61.0
414,茨城県,日立市,茨城県日立市,一般市,"180,304",28,2011年4月,26,"615,000","550,000","510,000",0,163,173,335,20,," 8,170,200 "," 14,425,000 "," 231,088,500 ",2.8,80.0,"1,281.7",日立市,市区,"184,574",28,2011年4月,28,"615,000","550,000","510,000",0,150,175,325,20,," 8,109,000 "," 14,425,000 "," 128,933,100 ",2.8,78.2
415,茨城県,土浦市,茨城県土浦市,一般市,"142,862",28,2007年4月,27,"570,000","500,000","467,000",0,158,173,330,15,," 7,376,265 "," 13,212,000 "," 208,683,540 ",3.3,92.5,"1,460.7",土浦市,市区,"143,570",28,2007年4月,27,"570,000","500,000","467,000",0,150,160,310,15,," 7,268,855 "," 13,212,000 "," 113,139,728 ",3.3,92.0
416,茨城県,古河市,茨城県古河市,一般市,"143,693",24,2015年4月,24,"500,000","450,000","400,000",0,158,173,330,15,," 6,318,000 "," 9,750,000 "," 154,001,250 ",2.8,67.9,"1,071.7",古河市,市区,"144,406",24,2015年4月,24,"500,000","450,000","400,000",0,150,165,315,15,," 6,249,000 "," 9,750,000 "," 97,625,003 ",2.8,67.5
417,茨城県,石岡市,茨城県石岡市,一般市,"75,262",22,2015年4月,22,"439,000","401,000","382,000",0,158,173,330,15,," 6,033,690 "," 8,480,000 "," 133,941,600 ",5.1,112.7,"1,779.7",石岡市,市区,"76,761",22,2015年4月,22,"439,000","401,000","382,000",0,150,175,325,15,," 6,011,725 "," 8,480,000 "," 94,609,522 ",5.0,110.5
418,茨城県,結城市,茨城県結城市,一般市,"52,081",18,2015年4月,18,"418,000","375,000","361,000",0,158,173,330,15,," 5,701,995 "," 6,569,000 "," 103,757,355 ",6.9,126.1,"1,992.2",結城市,市区,"52,598",18,2015年4月,18,"418,000","375,000","361,000",0,150,165,315,15,," 5,639,723 "," 6,569,000 "," 88,106,565 ",6.9,124.9
419,茨城県,龍ケ崎市,茨城県龍ケ崎市,一般市,"77,560",22,2015年4月,19,"469,000","423,000","398,000",0,155.0,175.0,330,15,," 6,286,410 "," 8,852,000 "," 139,817,340 ",5.1,114.1,"1,802.7",龍ケ崎市,市区,"78,289",22,2015年4月,22,"469,000","423,000","398,000",0,147.5,172.5,320,15,," 6,240,640 "," 8,852,000 "," 97,853,235 ",5.1,113.1
420,茨城県,下妻市,茨城県下妻市,一般市,"43,791",20,2010年9月,20,"430,000","390,000","370,000",0,158,173,330,15,," 5,844,150 "," 7,480,000 "," 118,146,600 ",8.4,170.8,"2,698.0",下妻市,市区,"44,467",20,2010年9月,20,"430,000","390,000","370,000",0,155,170,325,15,," 5,822,875 "," 7,480,000 "," 91,637,495 ",8.3,168.2
421,茨城県,常総市,茨城県常総市,一般市,"63,608",22,2011年4月,20,"460,000","425,000","400,000",0,158,178,335,15,," 6,341,000 "," 8,885,000 "," 140,849,463 ",6.3,139.7,"2,214.3",常総市,市区,"64,185",22,2011年4月,21,"460,000","425,000","400,000",0,150,175,325,15,," 6,295,000 "," 8,885,000 "," 99,067,563 ",6.2,138.4
